city,neighborhood,neighborhood_is_generic,property_type,surface_m2,bedrooms,bathrooms,floor,price_dh,floor_known,surface_known,rooms_info_known,floor_appartement
Fes,route_ain_chkaf,False,Appartement,117.0,3.0,2.0,1.0,1820000.0,1,1,1,1.0
Fes,route_ain_chkaf,False,Appartement,95.0,2.0,0.0,1.0,1470000.0,1,0,1,1.0
Fes,oued_fès,False,Appartement,88.0,3.0,2.0,2.0,2540000.0,1,1,1,2.0
Fes,zouagha,False,Appartement,95.0,2.0,2.0,3.0,3420000.0,1,1,1,3.0
Fes,hay_riad,False,Appartement,118.0,3.0,2.0,3.0,3580000.0,1,1,1,3.0
Fes,autre_secteur,True,Appartement,128.0,3.0,2.0,3.0,3760000.0,1,1,1,3.0
Fes,autre_secteur,True,Appartement,131.0,3.0,1.0,4.0,4650000.0,1,1,1,4.0
Fes,autre_secteur,True,Appartement,100.0,3.0,1.0,3.0,3560000.0,1,1,1,3.0
Fes,autre_secteur,True,Appartement,170.0,3.0,2.0,2.0,2800000.0,1,1,1,2.0
Fes,route_ain_chkaf,False,Appartement,96.0,2.0,1.0,0.0,270000.0,1,1,1,0.0
Fes,autre_secteur,True,Appartement,221.0,3.0,2.0,1.0,11750000.0,1,1,1,1.0
Fes,jnan_el_ward,False,Appartement,95.0,3.0,2.0,4.0,4240000.0,1,0,1,4.0
Fes,oued_fès,False,Appartement,124.0,3.0,2.0,2.0,2700000.0,1,1,1,2.0
Fes,zouagha,False,Appartement,95.0,3.0,2.0,2.0,2360000.0,1,1,1,2.0
Fes,route_ain_chkaf,False,Appartement,80.0,2.0,2.0,0.0,450000.0,1,1,1,0.0
Fes,jnan_el_ward,False,Appartement,104.0,2.0,1.0,1.0,1220000.0,1,1,1,1.0
Fes,route_ain_chkaf,False,Appartement,60.0,2.0,1.0,2.0,2420000.0,1,1,1,2.0
Fes,agdal,False,Appartement,105.0,3.0,1.0,2.0,2510000.0,1,1,1,2.0
Fes,agdal,False,Appartement,92.0,2.0,2.0,2.0,2640000.0,1,1,1,2.0
Fes,route_d_immouzere,False,Appartement,116.0,3.0,2.0,0.0,790000.0,1,1,1,0.0
Fes,centre,True,Appartement,72.0,2.0,2.0,1.0,1360000.0,1,1,1,1.0
Fes,centre,True,Appartement,170.0,3.0,2.0,2.0,2900000.0,1,1,1,2.0
Fes,oued_fès,False,Appartement,55.0,2.0,1.0,1.0,1490000.0,1,1,1,1.0
Fes,dar_mehrez,False,Appartement,76.0,2.0,2.0,3.0,3400000.0,1,1,1,3.0
Fes,oued_fès,False,Appartement,95.0,2.0,1.0,0.0,390000.0,1,0,1,0.0
Fes,oued_fès,False,Appartement,76.0,2.0,1.0,0.0,460000.0,1,1,1,0.0
Fes,centre,True,Appartement,122.0,2.0,2.0,3.0,3600000.0,1,1,1,3.0
Fes,route_d_immouzere,False,Appartement,114.0,4.0,2.0,1.0,1934800.0,1,1,1,1.0
Fes,oued_fès,False,Appartement,65.0,2.0,0.0,1.0,1400000.0,1,1,1,1.0
Fes,narjis,False,Appartement,156.0,3.0,2.0,3.0,3740000.0,1,1,1,3.0
Fes,oued_fès,False,Appartement,64.0,2.0,1.0,1.0,1300000.0,1,1,1,1.0
Fes,route_ain_chkaf,False,Appartement,50.0,2.0,1.0,2.0,2160000.0,1,1,1,2.0
Fes,route_d_immouzere,False,Appartement,82.0,2.0,1.0,1.0,1500000.0,1,1,1,1.0
Fes,route_ain_chkaf,False,Appartement,60.0,2.0,1.0,2.0,2350000.0,1,1,1,2.0
Fes,zouagha,False,Appartement,95.0,2.0,2.0,3.0,3260000.0,1,0,1,3.0
Fes,agdal,False,Appartement,133.0,2.0,1.0,1.0,1810000.0,1,1,1,1.0
Fes,narjis,False,Appartement,128.0,3.0,2.0,2.0,2650000.0,1,1,1,2.0
Fes,route_de_sefrou,False,Appartement,89.0,2.0,2.0,1.0,1750000.0,1,1,1,1.0
Fes,agdal,False,Appartement,108.0,3.0,1.0,2.0,2510000.0,1,1,1,2.0
Meknes,marjane_2,False,Appartement,106.0,3.0,2.0,1.0,1805000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,65.0,3.0,1.0,1.0,1390000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,55.0,2.0,1.0,0.0,350000.0,1,1,1,0.0
Meknes,marjane_2,False,Appartement,84.0,3.0,2.0,3.0,3420000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,150.0,3.0,2.0,3.0,3730000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,86.0,2.0,1.0,3.0,3490000.0,1,0,1,3.0
Meknes,el_bassatine,False,Appartement,69.0,2.0,2.0,6.0,6450000.0,1,1,1,6.0
Meknes,zitoune,False,Appartement,120.0,2.0,2.0,2.0,2385000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,55.0,2.0,1.0,3.0,3320000.0,1,1,1,3.0
Meknes,hamria,False,Appartement,112.0,3.0,2.0,1.0,1650000.0,1,1,1,1.0
Meknes,el_bassatine,False,Appartement,86.0,2.0,1.0,2.0,2340000.0,1,0,1,2.0
Meknes,autre_secteur,True,Appartement,86.0,3.0,2.0,1.0,1670000.0,1,0,1,1.0
Meknes,hamria,False,Appartement,104.0,2.0,1.0,5.0,5390000.0,1,1,1,5.0
Meknes,autre_secteur,True,Appartement,54.0,2.0,1.0,1.0,1250000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,80.0,3.0,1.0,1.0,1570000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,70.0,3.0,1.0,4.0,4260000.0,1,1,1,4.0
Meknes,hamria,False,Appartement,76.0,2.0,2.0,4.0,4620000.0,1,1,1,4.0
Meknes,wislane,False,Appartement,60.0,2.0,1.0,1.0,1150000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,76.0,2.0,1.0,4.0,4620000.0,1,1,1,4.0
Meknes,autre_secteur,True,Appartement,52.0,2.0,1.0,1.0,1190000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,90.0,3.0,2.0,2.0,2360000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,56.0,1.0,1.0,3.0,3270000.0,1,1,1,3.0
Meknes,ancienne_médina,False,Appartement,86.0,2.0,1.0,3.0,3500000.0,1,0,0,3.0
Meknes,hamria,False,Appartement,116.0,3.0,2.0,1.0,1870000.0,1,1,1,1.0
Meknes,marjane_2,False,Appartement,60.0,3.0,1.0,3.0,360000.0,1,1,1,3.0
Meknes,autre_secteur,True,Appartement,50.0,2.0,1.0,0.0,190000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,80.0,3.0,1.0,2.0,2440000.0,1,1,1,2.0
Meknes,wislane,False,Appartement,100.0,3.0,1.0,1.0,1360000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,72.0,2.0,1.0,4.0,4270000.0,1,1,1,4.0
Meknes,autre_secteur,True,Appartement,124.0,3.0,2.0,3.0,3820000.0,1,1,1,3.0
Meknes,autre_secteur,True,Appartement,84.0,3.0,2.0,1.0,1430000.0,1,1,1,1.0
Meknes,ville_nouvelle,False,Appartement,247.0,3.0,3.0,1.0,11800000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,73.0,3.0,2.0,3.0,3330000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,84.0,3.0,2.0,3.0,343000.0,1,1,1,3.0
Meknes,zitoune,False,Appartement,114.0,3.0,2.0,0.0,450000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,110.0,3.0,2.0,2.0,2540000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,110.0,3.0,2.0,2.0,2670000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,60.0,2.0,1.0,3.0,3250000.0,1,1,1,3.0
Meknes,zitoune,False,Appartement,55.0,1.0,1.0,2.0,2160000.0,1,1,1,2.0
Meknes,el_bassatine,False,Appartement,92.0,3.0,2.0,7.0,7460000.0,1,1,1,7.0
Meknes,autre_secteur,True,Appartement,74.0,3.0,2.0,unknown,480000.0,0,1,1,unknown
Meknes,marjane_2,False,Appartement,74.0,3.0,2.0,4.0,4480000.0,1,1,1,4.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,2.0,2800000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,80.0,2.0,1.0,4.0,4520000.0,1,1,1,4.0
Meknes,zitoune,False,Appartement,50.0,2.0,1.0,4.0,4190000.0,1,1,1,4.0
Meknes,ville_nouvelle,False,Appartement,157.0,3.0,2.0,1.0,11000000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,115.0,2.0,1.0,3.0,3800000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,110.0,2.0,1.0,1.0,1720000.0,1,1,1,1.0
Meknes,wislane,False,Appartement,75.0,2.0,1.0,1.0,1300000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,65.0,2.0,1.0,0.0,360000.0,1,1,1,0.0
Meknes,wislane,False,Appartement,86.0,2.0,1.0,1.0,1155000.0,1,0,1,1.0
Meknes,ville_nouvelle,False,Appartement,106.0,3.0,2.0,5.0,552000.0,1,1,1,5.0
Meknes,wislane,False,Appartement,70.0,4.0,1.0,2.0,2290000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,93.0,3.0,2.0,0.0,620000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,2.0,2590000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,86.0,3.0,2.0,3.0,3350000.0,1,0,1,3.0
Meknes,ville_nouvelle,False,Appartement,78.0,3.0,1.0,1.0,1480000.0,1,1,1,1.0
Meknes,marjane_2,False,Appartement,76.0,2.0,2.0,3.0,3230000.0,1,1,1,3.0
Meknes,el_bassatine,False,Appartement,65.0,2.0,1.0,2.0,2190000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,154.0,3.0,2.0,1.0,1840000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,110.0,3.0,1.0,4.0,4500000.0,1,1,1,4.0
Meknes,hamria,False,Appartement,120.0,3.0,2.0,1.0,1750000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,120.0,3.0,1.0,1.0,1660000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,70.0,3.0,1.0,1.0,1500000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,86.0,2.0,1.0,4.0,4300000.0,1,0,1,4.0
Meknes,marjane_2,False,Appartement,70.0,2.0,1.0,4.0,4370000.0,1,1,1,4.0
Meknes,wislane,False,Appartement,86.0,2.0,2.0,0.0,420000.0,1,0,1,0.0
Meknes,autre_secteur,True,Appartement,105.0,3.0,1.0,3.0,3550000.0,1,1,1,3.0
Meknes,el_bassatine,False,Appartement,59.0,2.0,1.0,2.0,2340000.0,1,1,1,2.0
Meknes,marjane_2,False,Appartement,86.0,2.0,1.0,2.0,2440000.0,1,0,1,2.0
Meknes,hamria,False,Appartement,93.0,2.0,2.0,7.0,7650000.0,1,1,1,7.0
Meknes,autre_secteur,True,Appartement,68.0,2.0,1.0,4.0,4260000.0,1,1,1,4.0
Meknes,wislane,False,Appartement,63.0,3.0,1.0,3.0,330000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,84.0,3.0,2.0,3.0,3445000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,60.0,3.0,2.0,2.0,2380000.0,1,1,1,2.0
Meknes,ville_nouvelle,False,Appartement,131.0,3.0,2.0,2.0,2780000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,86.0,4.0,1.0,2.0,2520000.0,1,0,0,2.0
Meknes,autre_secteur,True,Appartement,65.0,2.0,1.0,4.0,4240000.0,1,1,1,4.0
Meknes,riad_toulal,False,Appartement,58.0,2.0,1.0,3.0,3240000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,86.0,3.0,1.0,2.0,275000.0,1,0,0,2.0
Meknes,marjane_2,False,Appartement,110.0,3.0,2.0,2.0,2590000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,118.0,3.0,1.0,1.0,1560000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,139.0,3.0,2.0,3.0,3660000.0,1,1,1,3.0
Meknes,el_bassatine,False,Appartement,71.0,2.0,1.0,3.0,3400000.0,1,1,1,3.0
Meknes,autre_secteur,True,Appartement,86.0,3.0,1.0,4.0,4340000.0,1,0,0,4.0
Meknes,autre_secteur,True,Appartement,96.0,3.0,2.0,1.0,1750000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,1.0,1470000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,112.0,3.0,2.0,1.0,1600000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,86.0,1.0,2.0,1.0,1500000.0,1,1,1,1.0
Meknes,wislane,False,Appartement,86.0,2.0,1.0,1.0,1350000.0,1,0,1,1.0
Meknes,autre_secteur,True,Appartement,131.0,2.0,2.0,unknown,450000.0,0,1,1,unknown
Meknes,el_bassatine,False,Appartement,80.0,2.0,1.0,3.0,3400000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,66.0,3.0,1.0,3.0,3450000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,80.0,2.0,2.0,2.0,2400000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,107.0,2.0,0.0,0.0,890000.0,1,1,1,0.0
Meknes,bele_vue,False,Appartement,59.0,2.0,1.0,0.0,320000.0,1,1,1,0.0
Meknes,marjane_2,False,Appartement,103.0,3.0,1.0,2.0,2720000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,93.0,3.0,2.0,5.0,5650000.0,1,1,1,5.0
Meknes,hamria,False,Appartement,57.0,2.0,1.0,2.0,2390000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,69.0,2.0,1.0,2.0,2390000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,70.0,3.0,1.0,1.0,1350000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,86.0,2.0,1.0,4.0,4450000.0,1,0,1,4.0
Meknes,autre_secteur,True,Appartement,86.0,3.0,2.0,3.0,3320000.0,1,0,1,3.0
Meknes,la_hacienda,False,Appartement,96.0,3.0,1.0,4.0,4440000.0,1,1,1,4.0
Meknes,autre_secteur,True,Appartement,154.0,4.0,2.0,2.0,2800000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,75.0,2.0,1.0,1.0,1330000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,126.0,2.0,1.0,1.0,11200000.0,1,1,1,1.0
Meknes,ville_nouvelle,False,Appartement,59.0,2.0,1.0,3.0,3250000.0,1,1,1,3.0
Meknes,autre_secteur,True,Appartement,220.0,3.0,3.0,0.0,1070000.0,1,1,1,0.0
Meknes,ville_nouvelle,False,Appartement,168.0,2.0,2.0,1.0,1745815.0,1,1,1,1.0
Meknes,hamria,False,Appartement,139.0,3.0,2.0,4.0,4930000.0,1,1,1,4.0
Meknes,marjane_2,False,Appartement,95.0,3.0,1.0,6.0,6470000.0,1,1,1,6.0
Meknes,marjane_2,False,Appartement,76.0,3.0,1.0,3.0,3340000.0,1,1,1,3.0
Meknes,el_bassatine,False,Appartement,65.0,2.0,1.0,1.0,1260000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,86.0,2.0,0.0,1.0,1250000.0,1,0,1,1.0
Meknes,autre_secteur,True,Appartement,87.0,3.0,1.0,1.0,1420000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,90.0,3.0,2.0,1.0,1550000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,110.0,3.0,3.0,1.0,1450000.0,1,1,1,1.0
Meknes,ville_nouvelle,False,Appartement,87.0,2.0,1.0,1.0,1470000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,70.0,2.0,1.0,0.0,460000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,2.0,2650000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,116.0,3.0,2.0,2.0,2600000.0,1,1,1,2.0
Meknes,wislane,False,Appartement,60.0,2.0,1.0,0.0,250000.0,1,1,1,0.0
Meknes,wislane,False,Appartement,96.0,2.0,2.0,0.0,500000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,63.0,3.0,2.0,0.0,350000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,4.0,4540000.0,1,1,1,4.0
Meknes,autre_secteur,True,Appartement,156.0,3.0,2.0,1.0,1840000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,164.0,3.0,2.0,4.0,4850000.0,1,1,1,4.0
Meknes,riad_toulal,False,Appartement,68.0,3.0,0.0,1.0,1320000.0,1,1,1,1.0
Meknes,hay_salam,False,Appartement,80.0,2.0,1.0,0.0,700000.0,1,1,1,0.0
Meknes,riad_toulal,False,Appartement,70.0,2.0,1.0,1.0,1280000.0,1,1,1,1.0
Meknes,riad_toulal,False,Appartement,87.0,2.0,1.0,1.0,1420000.0,1,1,1,1.0
Meknes,wislane,False,Appartement,100.0,4.0,1.0,1.0,1500000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,145.0,3.0,2.0,3.0,3835000.0,1,1,1,3.0
Meknes,ville_nouvelle,False,Appartement,76.0,3.0,2.0,3.0,3490000.0,1,1,1,3.0
Meknes,autre_secteur,True,Appartement,92.0,3.0,2.0,2.0,2570000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,75.0,3.0,2.0,1.0,1250000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,110.0,3.0,2.0,2.0,2550000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,90.0,2.0,1.0,1.0,1500000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,60.0,2.0,1.0,1.0,1260000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,70.0,3.0,2.0,2.0,2265000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,86.0,2.0,2.0,2.0,2290000.0,1,0,1,2.0
Meknes,marjane_2,False,Appartement,71.0,2.0,2.0,3.0,3450000.0,1,1,1,3.0
Meknes,riad_toulal,False,Appartement,80.0,2.0,1.0,1.0,1300000.0,1,1,1,1.0
Meknes,wislane,False,Appartement,120.0,3.0,2.0,0.0,420000.0,1,1,1,0.0
Meknes,el_bassatine,False,Appartement,65.0,2.0,1.0,2.0,2300000.0,1,1,1,2.0
Meknes,el_bassatine,False,Appartement,65.0,2.0,1.0,1.0,1300000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,96.0,3.0,2.0,3.0,3680000.0,1,1,1,3.0
Meknes,hamria,False,Appartement,179.0,3.0,2.0,1.0,11150000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,65.0,3.0,2.0,2.0,237000.0,1,1,1,2.0
Meknes,riad_toulal,False,Appartement,75.0,2.0,1.0,4.0,4300000.0,1,1,1,4.0
Meknes,marjane_2,False,Appartement,122.0,3.0,2.0,0.0,650000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,70.0,3.0,1.0,2.0,2310000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,90.0,3.0,2.0,2.0,2500000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,82.0,3.0,2.0,1.0,1420000.0,1,1,1,1.0
Meknes,el_bassatine,False,Appartement,86.0,2.0,1.0,4.0,4480000.0,1,0,0,4.0
Meknes,hamria,False,Appartement,92.0,2.0,2.0,2.0,2540000.0,1,1,1,2.0
Meknes,el_bassatine,False,Appartement,134.0,3.0,2.0,1.0,1820000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,0.0,640000.0,1,1,1,0.0
Meknes,hay_salam,False,Appartement,103.0,3.0,2.0,2.0,2740000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,80.0,3.0,2.0,2.0,2480000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,132.0,2.0,2.0,5.0,5950000.0,1,1,1,5.0
Meknes,autre_secteur,True,Appartement,64.0,2.0,1.0,1.0,1300000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,156.0,3.0,2.0,4.0,4900000.0,1,1,1,4.0
Meknes,riad_toulal,False,Appartement,100.0,3.0,2.0,1.0,1580000.0,1,1,1,1.0
Meknes,marjane_2,False,Appartement,120.0,3.0,2.0,unknown,5000000.0,0,1,1,unknown
Meknes,autre_secteur,True,Appartement,100.0,2.0,2.0,0.0,480000.0,1,1,1,0.0
Meknes,hamria,False,Appartement,87.0,3.0,2.0,1.0,1540000.0,1,1,1,1.0
Meknes,zitoune,False,Appartement,131.0,3.0,2.0,3.0,3485000.0,1,1,1,3.0
Meknes,autre_secteur,True,Appartement,126.0,3.0,3.0,4.0,4850000.0,1,1,1,4.0
Meknes,ville_nouvelle,False,Appartement,80.0,3.0,2.0,2.0,2480000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,60.0,2.0,2.0,1.0,1360000.0,1,1,1,1.0
Meknes,zitoune,False,Appartement,122.0,3.0,2.0,1.0,1680000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,86.0,2.0,0.0,7.0,7520000.0,1,0,1,7.0
Meknes,el_bassatine,False,Appartement,114.0,3.0,2.0,1.0,1580000.0,1,1,1,1.0
Meknes,mèdina,False,Appartement,68.0,3.0,1.0,4.0,4280000.0,1,1,1,4.0
Meknes,mèdina,False,Appartement,107.0,3.0,2.0,2.0,2560000.0,1,1,1,2.0
Meknes,mèdina,False,Appartement,70.0,3.0,1.0,2.0,2290000.0,1,1,1,2.0
Meknes,el_bassatine,False,Appartement,110.0,3.0,1.0,7.0,7605000.0,1,1,0,7.0
Meknes,zitoune,False,Appartement,93.0,3.0,2.0,2.0,2680000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,70.0,2.0,2.0,4.0,4330000.0,1,1,1,4.0
Meknes,marjane_2,False,Appartement,105.0,3.0,2.0,1.0,1440000.0,1,1,1,1.0
Meknes,marjane_2,False,Appartement,75.0,3.0,2.0,1.0,1340000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,144.0,3.0,3.0,1.0,11050000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,127.0,2.0,2.0,1.0,1900000.0,1,1,1,1.0
Meknes,sidi_bouzekri,False,Appartement,62.0,2.0,2.0,5.0,5370000.0,1,1,1,5.0
Meknes,la_hacienda,False,Appartement,107.0,2.0,1.0,3.0,3430000.0,1,1,1,3.0
Meknes,autre_secteur,True,Appartement,84.0,3.0,1.0,3.0,3450000.0,1,1,1,3.0
Meknes,mèdina,False,Appartement,64.0,2.0,2.0,1.0,1290000.0,1,1,1,1.0
Meknes,mèdina,False,Appartement,80.0,3.0,2.0,1.0,1420000.0,1,1,1,1.0
Meknes,mèdina,False,Appartement,110.0,3.0,1.0,2.0,2400000.0,1,1,1,2.0
Meknes,mèdina,False,Appartement,70.0,3.0,1.0,2.0,2310000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,130.0,3.0,3.0,1.0,1700000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,86.0,3.0,2.0,1.0,1250000.0,1,0,1,1.0
Meknes,hamria,False,Appartement,136.0,3.0,2.0,7.0,7850000.0,1,1,1,7.0
Meknes,hay_salam,False,Appartement,86.0,2.0,1.0,3.0,3420000.0,1,0,0,3.0
Meknes,ville_nouvelle,False,Appartement,76.0,2.0,2.0,2.0,2500000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,0.0,540000.0,1,1,1,0.0
Meknes,hamria,False,Appartement,86.0,3.0,2.0,7.0,7640000.0,1,0,1,7.0
Meknes,autre_secteur,True,Appartement,86.0,3.0,2.0,4.0,4750000.0,1,0,1,4.0
Meknes,autre_secteur,True,Appartement,75.0,2.0,1.0,6.0,6320000.0,1,1,1,6.0
Meknes,marjane_2,False,Appartement,75.0,2.0,1.0,2.0,2400000.0,1,1,1,2.0
Meknes,marjane_2,False,Appartement,78.0,3.0,2.0,4.0,4300000.0,1,1,1,4.0
Meknes,autre_secteur,True,Appartement,96.0,2.0,2.0,3.0,3600000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,70.0,2.0,1.0,1.0,1300000.0,1,1,1,1.0
Meknes,hamria,False,Appartement,92.0,3.0,2.0,3.0,3650000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,86.0,3.0,2.0,2.0,2760000.0,1,0,1,2.0
Meknes,wislane,False,Appartement,115.0,3.0,1.0,0.0,450000.0,1,1,1,0.0
Meknes,autre_secteur,True,Appartement,86.0,3.0,2.0,1.0,1210000.0,1,0,1,1.0
Meknes,mèdina,False,Appartement,86.0,2.0,1.0,2.0,2560000.0,1,0,1,2.0
Meknes,mèdina,False,Appartement,84.0,3.0,2.0,1.0,1380000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,100.0,3.0,2.0,2.0,2500000.0,1,1,1,2.0
Meknes,autre_secteur,True,Appartement,135.0,3.0,2.0,1.0,1800000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,66.0,2.0,1.0,4.0,4320000.0,1,1,1,4.0
Meknes,mèdina,False,Appartement,80.0,3.0,1.0,4.0,4400000.0,1,1,1,4.0
Meknes,autre_secteur,True,Appartement,56.0,2.0,1.0,1.0,1230000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,64.0,2.0,1.0,2.0,2340000.0,1,1,1,2.0
Meknes,hamria,False,Appartement,64.0,2.0,1.0,2.0,2330000.0,1,1,1,2.0
Meknes,marjane_2,False,Appartement,86.0,3.0,2.0,1.0,1540000.0,1,0,1,1.0
Meknes,ville_nouvelle,False,Appartement,126.0,3.0,2.0,4.0,4970000.0,1,1,1,4.0
Meknes,ville_nouvelle,False,Appartement,140.0,2.0,1.0,7.0,7540000.0,1,1,1,7.0
Meknes,hay_salam,False,Appartement,170.0,3.0,1.0,1.0,1700000.0,1,1,1,1.0
Meknes,el_bassatine,False,Appartement,86.0,3.0,2.0,1.0,1270000.0,1,0,1,1.0
Meknes,marjane_2,False,Appartement,64.0,2.0,0.0,3.0,322500.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,64.0,3.0,2.0,4.0,4360000.0,1,1,1,4.0
Meknes,el_bassatine,False,Appartement,90.0,3.0,1.0,0.0,520000.0,1,1,1,0.0
Meknes,meknès,False,Appartement,64.0,2.0,1.0,4.0,4160000.0,1,1,1,4.0
Meknes,mèdina,False,Appartement,70.0,3.0,1.0,1.0,1310000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,120.0,3.0,1.0,1.0,1750000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,55.0,2.0,1.0,1.0,1260000.0,1,1,1,1.0
Meknes,mèdina,False,Appartement,72.0,3.0,2.0,2.0,2230000.0,1,1,1,2.0
Meknes,mèdina,False,Appartement,108.0,3.0,2.0,2.0,2560000.0,1,1,1,2.0
Meknes,mèdina,False,Appartement,98.0,3.0,2.0,2.0,2500000.0,1,1,1,2.0
Meknes,mèdina,False,Appartement,110.0,3.0,1.0,1.0,1500000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,108.0,3.0,3.0,1.0,1560000.0,1,1,1,1.0
Meknes,mèdina,False,Appartement,115.0,3.0,2.0,3.0,3400000.0,1,1,1,3.0
Meknes,marjane_2,False,Appartement,80.0,3.0,2.0,2.0,2460000.0,1,1,1,2.0
Meknes,wislane,False,Appartement,100.0,3.0,2.0,1.0,1460000.0,1,1,1,1.0
Meknes,autre_secteur,True,Appartement,88.0,2.0,2.0,0.0,470000.0,1,1,1,0.0
